KLA22-10(200);KLA22-10(200)L=50M;73158200;Z802246;10.975;M;1426.36;66;2473;2426
KLA6-10(200);KLA6-10(200)L=200M;73158200;Z802300;10.975;M;98.32;18;170;167
KLA8-10(200);KLA8-10(200)L=200M;73158200;Z802301;10.975;M;121.75;24;211;207
KLA10-10(200);KLA10-10(200)L=100M;73158200;Z802302;10.975;M;150.92;30;262;257
KLA16-10(200);KLA16-10(200)L=100M;73158200;Z802304;10.975;M;366.92;48;636;624
KLA6-10(400);KLA6-10(400)L=200M;73158200;Z802306;10.975;M;133.46;18;231;227
KLA8-10(400);KLA8-10(400)L=200M;73158200;Z802307;10.975;M;162.27;24;281;276
KLA10-10(400);KLA10-10(400)L=100M;73158200;Z802308;10.975;M;216.93;30;376;369
KLA13-10(400);KLA13-10(400)L=100M;73158200;Z802309;10.975;M;373.62;39;648;636
KLA16-10(400);KLA16-10(400)L=100M;73158200;Z802310;10.975;M;536.41;48;930;913
KLA7-10(200);KLA7-10(200)L=200M;73158200;Z802337;10.975;M;97.89;21;170;167
KLA32-10;KLA32-10L=25M;73158200;Z802440;10.975;M;2829.31;96;4906;4813
KLA20-10(200);KLA20-10(200)L=50M;73158200;Z802305;10.975;M;873.42;60;1515;1486
KLB19-8E;KLB19-8EL=100M;73158200;Z801203;10.975;M;545.11;57;945;927
KLB26-8E;KLB26-8EL=50M;73158200;Z801231;10.975;M;1443.36;78;2503;2455
KLB10-8E;KLB10-8EL=100M;73158200;Z802156;10.975;M;131.15;30;227;223
KLB13-8E;KLB13-8EL=100M;73158200;Z802157;10.975;M;218.21;39;378;371
KLB6-8E;KLB6-8EL=200M;73158200;Z802174;10.975;M;110.33;18;191;188
KLB7-8E;KLB7-8EL=200M;73158200;Z802175;10.975;M;110.33;21;191;188
KLB8-8E;KLB8-8EL=200M;73158200;Z802176;10.975;M;112.68;24;195;192
KLB16-8E;KLB16-8EL=100M;73158200;Z802177;10.975;M;298.23;48;517;507
KLB22-8E;KLB22-8EL=50M;73158200;Z801228;10.975;M;1109.79;66;1924;1888
KLB32-8E;KLB32-8EL=25M;73158200;Z801232;10.975;M;2.274;96;3943;3868
SKLI-13-8;SKLI-13-8CLASSIC;73159000;Z100415;10.975;PC;3784.41;120;6562;6438
G-16-8;G-16-8Classic;73159000;Z279634;10.975;PC;441.52;105;766;751
SKA-10-8;SKA-10-8Classic;73159000;Z318024;10.975;PC;55.53;0;96;94
SKA-32-8;SKA-32-8ClassicLOCKINGSET;73159000;Z650554;10.975;PC;539.52;165;936;918
SKT-22-8;SKT-22-8Classic;73159000;Z100225;10.975;PC;538.22;76;933;916
SKT-26-8;SKT-26-8Classic;73159000;Z100226;10.975;PC;896.95;80;1555;1526
UKN-0,75;UKN-0,75Classic;73269090;Z1002560;1.05;PC;648.35;81.5;1076;1055
SKLI-7/8-8;SKLI-7/8-8Classic;73159000;Z100316;10.975;PC;2788.47;75;4835;4744
SKLI-10-8;SKLI-10-8Classic;73159000;Z100414;10.975;PC;3135.79;97;5438;5334
SKLI-18/20-8;SKLI-18/20-8Classic;73159000;Z100417;10.975;PC;5465.89;159;9478;9298
EKN-32-8;EKN-32-8Classic;73269090;Z100725;1.05;PC;3713.4;333;6161;6044
UKN-15;UKN-15Classic;73269090;Z1007850;1.05;PC;2521.06;240;4182;4103
OG-7/8-8;OG-7/8-8Classic;73269090;Z100811;1.05;PC;131.51;65;218;214
BK-26-8OSHDG;BK-26-8OSHDG;73269090;ZG101355;1.05;PC;9675.47;342;16052;15747
BK-32-8;BK-32-8Classic;73269090;Z101357;1.05;PC;9519.7;236;15793;15493
BK-32-8OSHDG;BK-32-8OSHDG;73269090;ZG101364;1.05;PC;13705.74;400;22738;22306
SKR-7/8-8;SKR-7/8-8Classic;73269090;Z127840;1.05;PC;203.28;0;337;331
SKA-22-8;SKA-22-8Classic;73159000;Z133530;10.975;PC;198.39;0;344;337
SKR-10-8;SKR-10-8Classic;73269090;Z143143;1.05;PC;263.17;35;437;428
SKR-18/20-8;SKR-18/20-8Classic;73269090;Z143347;1.05;PC;968.76;42;1607;1577
SKA-18/20-8;SKA-18/20-8Classic;73159000;Z145048;10.975;PC;146.75;62;254;250
BL-10-8;BL-10-8Classic;73269090;Z208022;1.05;PC;199.16;71;330;324
G-7/8-8;G-7/8-8Classic;73159000;Z279333;10.975;PC;169.22;56;293;288
G-10-8;G-10-8Classic;73159000;Z279430;10.975;PC;222.79;68;386;379
G-13-8;G-13-8Classic;73159000;Z279537;10.975;PC;317.82;89;551;541
G-18/20-8;G-18/20-8Classic;73159000;Z279731;10.975;PC;586.04;125;1016;997
G-22-8;G-22-8Classic;73159000;Z279838;10.975;PC;777.41;152;1348;1322
OG-10-8;OG-10-8Classic;73269090;Z291022;1.05;PC;159.34;85;264;259
SA-22-8;SA-22-8Classic;73269090;Z294122;1.05;PC;1180.75;85;1959;1922
OG-13-8;OG-13-8Classic;73269090;Z295220;1.05;PC;306.18;104;508;498
OG-16-8;OG-16-8Classic;73269090;Z296221;1.05;PC;504.6;94;837;821
SKR-13-8;SKR-13-8Classic;73269090;Z302538;1.05;PC;478.42;104;794;779
SKA-13-8;SKA-13-8Classic;73159000;Z303822;10.975;PC;75.34;50;131;128
SA-26-8;SA-26-8Classic;73269090;Z304328;1.05;PC;2235.46;0;3709;3638
SKA-7/8-8;SKA-7/8-8Classic;73159000;Z323624;10.975;PC;47.66;116;83;81
BKH-6-8;BKH-6-8RTClassic;73269090;Z336222;1.05;PC;1021.58;0;1695;1663
G-26-8;G-26-8Classic;73159000;Z349171;10.975;PC;1435.17;161;2489;2441
G-32-8;G-32-8Classic;73159000;Z349189;10.975;PC;2384.03;200;4134;4056
SKG-10-8;SKG-10-8Classic;73269090;Z419781;1.05;PC;422.37;161;701;687
SKG-16-8;SKG-16-8Classic;73269090;Z419985;1.05;PC;792.86;200;1315;1290
SKN-7/8-8;SKN-7/8-8Classic;73269090;Z424682;1.05;PC;378.45;0;628;616
SKN-10-8;SKN-10-8Classic;73269090;Z424789;1.05;PC;533.91;0;886;869
SKT-7/8-8;HALFLINKSKT-7/8-8Classic;73159000;Z426286;10.975;PC;125.26;0;217;213
SKT-13-8;HALFLINKSKT-13-8Classic;73159000;Z426480;10.975;PC;208.32;28;361;354
SKT-16-8;HALFLINKSKT-16-8Classic;73159000;Z426587;10.975;PC;279.07;34;484;475
G-6-8;G-6-8Classic;73159000;Z622882;10.975;PC;182.22;45;316;310
OKE-32-8;FOUNDRYHOOKOKE-32-8Classic;73269090;Z645564;1.05;PC;8763.57;0;14539;14263
UKN-3;UNIVERSALWELD-ONHOOKUKN-3CLASSIC;73269090;Z6455730;1.05;PC;768.84;45;1276;1251
UKN-5;UNIVERSALWELD-ONHOOKUKN-5Classic;73269090;Z6455800;1.05;PC;1310.55;384;2174;2133
UKN-10;UNIVERSALWELD-ONHOOKUKN-10CLASSIC;73269090;Z6456030;1.05;PC;2075.34;132;3443;3378
UKN-1;UNIVERSALWELD-ONHOOKUKN-1Classic;73269090;Z6511810;1.05;PC;613.49;220;1018;998
BKH-7/8-8;BKH-7/8-8RTClassic;73269090;Z700809;1.05;PC;1210.48;95;2008;1970
GSA-10-8;CLEVISSHACKLEGSA-10-8Classic;73269090;Z700883;1.05;PC;571.63;181;948;930
GSA-13-8;CLEVISSHACKLEGSA-13-8Classic;73269090;Z700884;1.05;PC;950.08;60;1576;1546
UKN-2;UNIVERSALWELD-ONHOOKUKN-2Classic;73269090;Z7009060;1.05;PC;697.16;98;1157;1135
OBK-22-8;OBK-22-8Classic;73269090;Z100218;1.05;PC;3844.58;335;6378;6257
SKR-16-8;SKR-16-8Classic;73269090;Z143240;1.05;PC;920.86;0;1528;1499
SKA-16-8;SKA-16-8Classic;73159000;Z303725;10.975;PC;103.22;130;179;176
SKT-10-8;HALFLINKSKT-10-8Classic;73159000;Z426383;10.975;PC;152.99;0;265;260
SKT-18/20-8;HALFLINKSKT-18/20-8Classic;73159000;Z426684;10.975;PC;382.72;44;664;651
UKN-4;UNIVERSALWELD-ONHOOKUKN-4Classic;73269090;Z6521160;1.05;PC;812.69;0;1348;1323
GSA-7/8-8;CLEVISSHACKLEGSA-7/8-8Classic;73269090;Z700882;1.05;PC;499.02;140;828;812
GSA-16-8;CLEVISSHACKLEGSA-16-8Classic;73269090;Z700885;1.05;PC;1537.5;80;2551;2502
GKL-8-8;GKL-8-8Classic;73269090;Z700929;1.05;PC;780.71;0;1295;1271
CGD-10-10;CGD-10-10GrabIQ;73269090;B14722;1.05;PC;851.03;134;1412;1385
EGKN-20-10;EGKN-20-10GrabiQ;73269090;Z101127;1.05;PC;1857.53;209;3082;3023
GBK-13-10;GBK-13-10GrabiQ;73269090;Z100761;1.05;PC;1093.24;172;1814;1779
GG-7-10;GG-7-10GRABIQ;73269090;Z100845;1.05;PC;180.29;57;299;293
L-13;L-13GrabiQ;73159000;B14917;10.975;PC;188.42;0;327;321
LBK-7/8-10;LBK-7/8-10GrabiQ;73269090;Z100978;1.05;PC;959.3;177;1591;1561
LBK-13-10;LBK-13-10GrabiQ;73269090;Z100993;1.05;PC;1572.88;262;2609;2560
LBK-16-10;LBK-16-10GrabiQ;73269090;Z100995;1.05;PC;2377.41;324;3944;3869
C-13;C-13GrabiQ;73159000;B14916;10.975;PC;296.7;0;514;505
CG-6-10;CG-6-10GrabIQ;73269090;B14730;1.05;PC;292.6;80;485;476
CG-8-10;CG-8-10GrabIQ;73269090;B14731;1.05;PC;346.86;107;575;565
CG-10-10;CG-10-10GrabIQ;73269090;B14732;1.05;PC;492.57;134;817;802
CG-13-10;CG-13-10GRABIQ;73269090;B14733;1.05;PC;637.18;172;1057;1037
CG-16-10;CG-16-10GrabIQ;73269090;B14734;1.05;PC;1297.83;215;2153;2112
CGD-6-10;CGD-6-10GrabIQ;73269090;B14720;1.05;PC;417.1;79;692;679
CGD-8-10;CGD-8-10GrabIQ;73269090;B14721;1.05;PC;536.32;107;890;873
CGD-13-10;CGD-13-10GrabIQ;73269090;B14723;1.05;PC;1403.7;173;2329;2285
CGD-16-10;CGD-16-10GrabIQ;73269090;B14724;1.05;PC;2664.72;215;4421;4337
CL-6-10;CL-6-10GrabiQ;73269090;B14750;1.05;PC;260.85;43;433;425
CL-8-10;CL-8-10GrabiQ;73269090;B14751;1.05;PC;286.17;58;475;466
CL-10-10;CL-10-10GrabiQ;73269090;B14752;1.05;PC;388.45;74;644;632
CL-13-10;CL-13-10GrabiQ;73269090;B14753;1.05;PC;627.65;94;1041;1022
CLD-6-10;CLD-6-10GrabiQ;73269090;B14740;1.05;PC;395.22;43;656;643
CLD-8-10;CLD-8-10GrabiQ;73269090;B14741;1.05;PC;501.58;58;832;816
CLD-10-10;CLD-10-10GrabiQ;73269090;B14742;1.05;PC;660.6;74;1096;1075
CLD-13-10;CLD-13-10GrabiQ;73269090;B14743;1.05;PC;839.73;94;1393;1367
CLD-16-10;CLD-16-10GrabiQ;73269090;B14744;1.05;PC;1215.9;119;2017;1979
CLS-6;CLS-6GrabiQClevisconnectionset;73159000;B14930;10.975;PC;45.67;0;79;78
CLS-8;CLS-8GrabiQClevisconnectionset;73159000;B14931;10.975;PC;45.67;0;79;78
CLS-10;CLS-10GrabiQClevisconnectionset;73159000;B14932;10.975;PC;59.07;0;102;100
CLS-16;CLS-16GrabiQClevisconnectionset;73159000;B14934;10.975;PC;110.57;0;192;188
CS-8;CS-8C-CONNECTIONSETGrabiQ;73159000;B14921;10.975;PC;29.75;0;52;51
CS-10;CS-10C-CONNECTIONSETGrabiQ;73159000;B14922;10.975;PC;35.85;0;62;61
CS-13;CS-13C-CONNECTIONSETGrabiQ;73159000;B14923;10.975;PC;42;0;73;71
EGKN-6-10;EGKN-6-10GrabiQ;73269090;B14460;1.05;PC;254.23;86;422;414
EGKN-10-10;EGKN-10-10GrabiQ;73269090;B14462;1.05;PC;366.63;121;608;597
EGKN-13-10;EGKN-13-10GrabiQ;73269090;B14463;1.05;PC;572.42;145;950;932
EGKN-16-10;EGKN-16-10GrabiQ;73269090;B14464;1.05;PC;939.01;170;1558;1528
EGKN-8-10;EGKN-8-10GRABIQ;73269090;B14461;1.05;PC;269.54;95;447;439
G-6-10;G-6-10GrabiQ;73159000;Z100821;10.975;PC;182.22;45;316;310
G-10-10;G-10-10GrabiQ;73159000;Z100823;10.975;PC;222.79;68;386;379
G-13-10;G-13-10GrabiQ;73159000;Z100824;10.975;PC;317.82;89;551;541
G-16-10;G-16-10GrabiQ;73159000;Z100825;10.975;PC;441.55;106;766;751
G-20-10;G-20-10GrabiQ;73159000;Z101119;10.975;PC;705.24;125;1223;1200
G-22-10;G-22-10GrabiQ;73159000;Z101339;10.975;PC;1033.03;152;1791;1757
G-26-10;G-26-10GrabiQ;73159000;Z101365;10.975;PC;1825.73;161;3166;3106
G-32-8;G-32-10GrabiQ;73159000;Z101666;10.975;PC;2985.45;200;5177;5079
G-8-10;G-8-10GrabiQ;73159000;Z100822;10.975;PC;169.22;56;293;288
GBK-6-10;GBK-6-10GrabiQ;73269090;Z100758;1.05;PC;483.88;87;803;788
GBK-8-10;GBK-8-10GrabiQ;73269090;Z100759;1.05;PC;561.19;119;931;913
GBK-10-10;GBK-10-10GrabiQ;73269090;Z100760;1.05;PC;717.41;150;1190;1168
GG-6-10;GG-6-10GRABIQ;73269090;Z101844;1.05;PC;163.79;161;272;267
GG-8-10;GG-8-10GrabiQ;73269090;B14771;1.05;PC;236.25;57;392;384
GG-10-10;GG-10-10GrabiQ;73269090;B14772;1.05;PC;322.97;76;536;526
GG-16-10;GG-16-10GrabiQ;73269090;B14774;1.05;PC;815.08;10;1352;1327
L-10;L-10GrabiQ;73159000;B14915;10.975;PC;117.48;0;204;200
LBK-10-10;LBK-10-10GrabiQ;73269090;Z100960;1.05;PC;1160.81;214;1926;1889
LKBK-7/8-10;LKBK-7/8-10GRABIQ;73269090;Z100980;1.05;PC;1188.99;176;1973;1935
LKBK-10-10;LKBK-10-10GRABIQ;73269090;Z100962;1.05;PC;1338.69;213;2221;2179
LKBK-13-10;LKBK-13-10GRABIQ;73269090;Z100997;1.05;PC;1651.01;261;2739;2687
LKBK-16-10;LKBK-16-10GrabiQ;73269090;Z100999;1.05;PC;2870.15;323;4762;4671
M-90T-10;M-90T-10GrabIQ;73159000;Z101279;10.975;PC;8953.09;450;15525;15230
MFH-1310-10;MFH-1310-10GrabiQ;73159000;Z101262;10.975;PC;785.91;252;1363;1337
MFH-1613-10;MFH-1613-10GrabiQ;73159000;Z101263;10.975;PC;1044.78;278;1812;1777
MFH-2016-10;MFH-2016-10CRANEMASTERLINKGrabiQ;73159000;Z101264;10.975;PC;1120.71;312;1943;1906
MFH-2220-10;MFH-2220-10CRANEMASTERLINKGrabiQ;73159000;Z101265;10.975;PC;1219.16;360;2114;2074
MFHW-2220-10;MFHW-2220-10CRANEMASTERLINKGrabiQ;73159000;Z101266;10.975;PC;1349.81;355;2341;2296
MG-6-10;MG-6-10GrabIQ;73269090;B14710;1.05;PC;260.29;145;432;424
MG-8-10;MG-8-10GrabiQ;73269090;B14711;1.05;PC;334.38;171;555;544
MG-10-10;MG-10-10GrabiQ;73269090;B14712;1.05;PC;525.62;211;872;855
MG-13-10;MG-13-10GrabiQ;73269090;B14713;1.05;PC;657.35;261;1091;1070
MG-16-10;MG-16-10GrabiQ;73269090;B14714;1.05;PC;1049.07;311;1740;1707
MGD-6-10;MGD-6-10GrabIQ;73269090;B14700;1.05;PC;389.37;144;646;634
MGD-8-10;MGD-8-10GrabiQ;73269090;B14701;1.05;PC;559.16;171;928;910
MGD-10-10;MGD-10-10GrabiQ;73269090;B14702;1.05;PC;757.45;211;1257;1233
MGD-13-10;MGD-13-10GrabiQ;73269090;B14703;1.05;PC;1377.16;262;2285;2241
MGD-16-10;MGD-16-10GrabiQ;73269090;B14704;1.05;PC;2485.56;310;4124;4045
MIG-8-10;MIG-8-10GrabiQ;73269090;B14300;1.05;PC;629.41;95;1044;1024
MIG-10-10;MIG-10-10GrabiQ;73269090;B14310;1.05;PC;686.46;125;1139;1117
OKE-7/8-10;OKE-7/8-10GrabiQ;73269090;Z100853;1.05;PC;229.53;124;381;374
OKE-10-10;OKE-10-10GrabiQ;73269090;Z100854;1.05;PC;348.27;151;578;567
OKE-13-10;OKE-13-10GrabiQ;73269090;Z100855;1.05;PC;655.9;184;1088;1067
OKE-16-10;OKE-16-10GrabiQ;73269090;Z100898;1.05;PC;860.95;218;1428;1401
QP-6-10;QP-6GrabiQ;73159000;Z101010;10.975;PC;234.68;0;407;399
QP-8-10;QP-8GrabiQ;73159000;Z101011;10.975;PC;234.68;0;407;399
QP-10-10;QP-10GrabiQ;73159000;Z101012;10.975;PC;258.47;0;448;440
QP-13-10;QP-13GrabiQ;73159000;Z101013;10.975;PC;285.98;0;496;486
QP-16-10;QP-16GrabiQ;73159000;Z101014;10.975;PC;351.15;0;609;597
RH-1-10;RH-1-10GrabiQ;73269090;B14490;1.05;PC;426.71;84;708;694
RH-2-10;RH-2-10GrabiQ;73269090;B14491;1.05;PC;485.96;96;806;791
RH-3-10;RH-3-10GrabiQ;73269090;B14492;1.05;PC;557.02;117;924;907
RH-5-10;RH-5-10GrabiQ;73269090;B14493;1.05;PC;1233.52;155;2046;2008
C-8;C-8GrabiQ;73159000;B14904;10.975;PC;209.67;0;364;357
C-10;C-10GrabiQ;73159000;B14914;10.975;PC;207.71;0;360;353
CL-16-10;CL-16-10GrabiQ;73269090;B14754;1.05;PC;817.35;119;1356;1330
CLS-20;CLS-20GRABIQClevisconnectionset;73159000;B14935;10.975;PC;247.93;0;430;422
GBK-16-10;GBK-16-10GrabiQ;73269090;Z100762;1.05;PC;1636.02;208;2714;2663
GG-13-10;GG-13-10GrabiQ;73269090;B14773;1.05;PC;544.93;97;904;887
FLEXITAG8MM;IDTAGGRABIQ-FLEXI8MM;83100000;Z100972;1;PC;107.15;0;169;166
FLEXITAG6MM;IDTAGGRABIQ-FLEXI6MM;83100000;Z100971;1;PC;107.15;0;169;166
FLEXITAG10MM;IDTAGGRABIQ-FLEXI10MM;83100000;Z100973;1;PC;107.15;0;169;166
FLEXITAG13MM;IDTAGGRABIQ-FLEXI13MM;83100000;Z100974;1;PC;107.15;0;169;166
FLEXITAG16MM;IDTAGGRABIQ-FLEXI16MM;83100000;Z100975;1;PC;107.15;0;169;166
MIG-13-10;MIG-13-10GrabiQ;73269090;B14320;1.05;PC;1001.2;150;1661;1629
M-100T-10;M-100T-10GrabiQV2;73159000;Z200100;10.975;PC;9848.4;450;17078;16753
M-125T-10;M-125T-10GrabiQV2;73159000;Z200125;10.975;PC;11527.16;450;19989;19609
M-2622-10;M-2622-10GrabiQV2;73159000;Z202622;10.975;PC;861.81;250;1494;1466
M-3226-10;M-3226-10GrabiQV2;73159000;Z203226;10.975;PC;2012.7;300;3490;3424
M-3632-10;M-3632-10GrabiQV2;73159000;Z203632;10.975;PC;2544.17;350;4412;4328
MF-108-10;MF-108-10GrabiQV2;73159000;Z200108;10.975;PC;132.58;140;230;226
MF-1310-10;MF-1310-10GrabiQV2;73159000;Z2111310;10.975;PC;209.94;160;364;357
MF-1613-10;MF-1613-10GrabiQV2;73159000;Z211613;10.975;PC;329.21;190;571;560
MF-2016-10;MF-2016-10GrabiQV2;73159000;Z202016;10.975;PC;597.04;240;1035;1016
MF-2220-10;MF-2220-10GrabiQV2;73159000;Z202220;10.975;PC;698.2;250;1211;1188
MF-6-10;MF-6-10GrabiQV2;73159000;Z200060;10.975;PC;114.05;100;198;194
MF-86-10;MF-86-10GrabiQV2;73159000;Z200086;10.975;PC;112.21;120;195;191
MFX-108-10;MFX-108-10GrabiQV2;73159000;Z100921;10.975;PC;472.8;340;820;804
MFX-1310-10;MFX-1310-10GrabiQV2;73159000;Z100922;10.975;PC;562.48;340;975;957
MFX-1613-10;MFX-1613-10GrabiQV2;73159000;Z100923;10.975;PC;837.56;340;1452;1425
MFX-2016-10;MFX-2016-10GrabiQV2;73159000;Z100924;10.975;PC;852.04;340;1477;1449
MT-10-10;MT-10-10GrabiQV2;73159000;Z201000;10.975;PC;754.81;360;1309;1284
MT-13-10;MT-13-10GrabiQV2;73159000;Z201300;10.975;PC;1539.94;440;2670;2620
MT-16-10;MT-16-10GrabiQV2;73159000;Z201600;10.975;PC;2647.94;500;4592;4504
MT-20-10;MT-20-10GrabiQV2;73159000;Z202000;10.975;PC;3966.46;550;6878;6747
MT-22-10;MT-22-10GrabiQV2;73159000;Z202200;10.975;PC;5457.75;610;9464;9284
MT-26-10;MT-26-10GrabiQV2;73159000;Z202600;10.975;PC;12645.35;730;21928;21511
MT-32-10;MT-32-10GrabiQV2;73159000;Z203200;10.975;PC;15800.15;730;27398;26878
MT-6-10;MT-6-10GrabiQV2;73159000;Z200600;10.975;PC;374.46;285;649;637
MT-8-10;MT-8-10GrabiQV2;73159000;Z200800;10.975;PC;432.33;300;750;735
IDTAGG8STAINLESSSS2333;IDTAGG8STAINLESSSS2333CEUNIVERSAL;83100000;Z100004;1;PC;47.76;0;75;74
RDBK-6LT;RDBK-6withassemblykit;73182900;Z100282;1.065;PC;59.51;0;100;98
RDBK-22;RDBK-22withassemblykit;73182900;Z100287;1.065;PC;376.79;0;634;622
RDOBK-13;RDOBK-13withassemblykit;73182900;Z100290;1.065;PC;95.17;0;160;157
RDEKN-10EGKN;RDEKN-10EGKN;73182900;Z100450;1.065;PC;59.51;0;100;98
RDGKN-7/8-8;SPAREPARTSRDGKN7/8-8;73182900;Z622175;1.065;PC;55.53;52;93;92
RDEKN-16;RDEKN-16LKN-LKNG-LKNK-EGKN;73182900;Z100217;1.065;PC;115.05;0;194;190
RDBK-26;RDBK-26withassemblykit;73182900;Z100280;1.065;PC;952.19;0;1602;1572
RDBK-6;RDBK-6withassemblykit,longtrigger;73182900;Z1002820;1.065;PC;59.12;0;99;98
RDBK7/8;RDBK-7/8w.assemblykitlongtrigger;73182900;Z1002830;1.065;PC;63.09;0;106;104
RDBK-10;RDBK-10withassemblykit;73182900;Z100284;1.065;PC;63.44;0;107;105
RDBK-10withassemblykitlongtrigger;RDBK-10withassemblykitlongtrigger;73182900;Z1002840;1.065;PC;70.98;0;119;117
RDBK-13withassemblykitlongtrigger;RDBK-13withassemblykitlongtrigger;73182900;Z1002850;1.065;PC;94.59;0;159;156
RDBK-16;RDBK-16withassemblykit;73182900;Z100286;1.065;PC;202.32;0;340;334
RDOBK-7/8;RDOBK-7/8withassemblykit;73182900;Z100288;1.065;PC;63.44;0;107;105
RDOBK-10;RDOBK-10withassemblykit;73182900;Z100289;1.065;PC;71.4;0;120;118
RDBK-18/20;RDBK/OBK-18/20withassemblykit;73182900;Z100297;1.065;PC;285.77;0;481;472
RDEKN-6EGKN;RDEKN-6EGKN-OKN;73182900;Z100445;1.065;PC;47.66;0;80;79
RDEKN-7/8-8EGKN;RDEKN-7/8EGKN;73182900;Z100447;1.065;PC;55.55;0;93;92
RDEKN-13EGKN;RDEKN-13EGKN;73182900;Z100449;1.065;PC;91.31;0;154;151
RDEKN-22;RDEKN-22;73182900;Z100452;1.065;PC;916.44;0;1542;1513
RDEKN-18/20-GKN-19;RDEKN-18/20-GKN-19;73182900;Z100453;1.065;PC;130.94;0;220;216
RDEKN-26EGKN;RDEKN-26OKN;73182900;Z100742;1.065;PC;916.53;0;1542;1513
RDEKN-32EGKN;RDEKN-32OKN;73182900;Z100743;1.065;PC;916.53;0;1542;1513
SKA-7/8-10;SKA-7/8-10;73159000;Z100933;10.975;PC;47.66;0;83;81
SKA-10-10;SKA-10-10;73159000;Z100934;10.975;PC;55.55;0;96;94
SKA-6-10;SKA-6-10;73159000;Z100989;10.975;PC;43.66;0;76;74
SKA-13-10;SKA-13-10;73159000;Z100990;10.975;PC;75.34;0;131;128
RDSKN/OKN-18/20;RDSKN/OKN-18/20;73182900;Z421087;1.065;PC;130.99;0;220;216
RDGKN-13-8;RDGKN13-8SPAREPARTS;73182900;Z622206;1.065;PC;91.35;63;154;151
RDGKN-16-8;RDGKN16-8SPAREPARTS;73182900;Z622214;1.065;PC;115.05;0;194;190
RDBK-7/8LT;RDBK-7/8withassemblykit;73182900;Z100283;1.065;PC;59.54;0;100;98
RDBK-13;RDBK-13withassemblykit;73182900;Z100285;1.065;PC;91.26;0;154;151
RDOBK-16;RDOBK-16withassemblykit;73182900;Z100291;1.065;PC;218.2;0;367;360
SKA-16-10;SKA-16-10;73159000;Z100991;10.975;PC;103.22;0;179;176
RDSKN/LKN-7/8;RDSKN/LKN-7/8;73182900;Z420581;1.065;PC;55.18;127;93;91
RDSKN/LKN-13;RDSKN/LKN-13;73182900;Z420785;1.065;PC;90.68;175;153;150
RDSKN/OKN/LKN-16;RDSKN/OKN/LKN-16;73182900;Z420989;1.065;PC;114.29;0;192;189
BK-7/8-10;BK-7/8-10RTGrabiQ;73269090;Z101097;1.05;PC;536.08;138;889;872
BK-18/20-10;BK-18/20-10GrabiQ;73269090;Z101089;1.05;PC;3095.86;289;5136;5039
BKLK-22-10;BKLK-22-10GrabiQ;73269090;Z101294;1.05;PC;14579.05;436;24187;23727
EKN-16-10;EKN-16-10GrabiQ;73269090;Z101136;1.05;PC;894.33;203;1484;1456
OG-16-10;OG-16-10GrabiQ;73269090;Z101299;1.05;PC;546.39;130;906;889
BK-10-10;BK-10-10RTGrabiQ;73269090;Z101024;1.05;PC;629.26;168;1044;1024
BK-13-10;BK-13-10RTGrabiQ;73269090;Z101032;1.05;PC;973.56;207;1615;1584
BK-16-10;BK-16-10GrabiQ;73269090;Z101040;1.05;PC;1561.83;254;2591;2542
BK-22-10;BK-22-10GrabiQ;73269090;Z101325;1.05;PC;4252.98;320;7056;6922
BK-26-10;BK-26-10GrabiQ;73269090;Z101326;1.05;PC;7601.9;342;12612;12372
BKD-18/20-10;BKD-18/20-10;73269091;Z101156;1.05;PC;6334.56;289;10509;10309
BK-6-10;BK-6-10RTGrabiQ;73269090;Z101108;1.05;PC;463.08;109;768;754
BKG-6-10;BKG-6-10RTGrabiQ;73269090;Z101110;1.05;PC;569.91;91;945;928
BKG-10-10;BKG-10-10RTGrabiQ;73269090;Z101026;1.05;PC;846.48;144;1404;1378
BKG-13-10;BKG-13-10RTGrabiQ;73269090;Z101034;1.05;PC;1261.03;180;2092;2052
BKG-16-10;BKG-16-10GrabiQ;73269090;Z101042;1.05;PC;1933.19;219;3207;3146
BKG-20-10;BKG-20-10GrabiQ;73269090;Z101091;1.05;PC;3644.01;240;6045;5931
BKL-6-10;BKL-6-10RTGrabiQ;73269090;Z101114;1.05;PC;714.44;149;1185;1163
BKL-7/8-10;BKL-7/8-10RTGrabiQ;73269090;Z101104;1.05;PC;855.28;183;1419;1392
BKL-10-10;BKL-10-10RTGrabiQ;73269090;Z101028;1.05;PC;1034.94;218;1717;1684
BKL-13-10;BKL-13-10RTGrabiQ;73269090;Z101036;1.05;PC;1402.13;282;2326;2282
BKLK-6-10;BKLK-6-10RTGrabiQ;73269090;Z101116;1.05;PC;983.53;149;1632;1601
BKLK-10-10;BKLK-10-10RTGrabiQ;73269090;Z101030;1.05;PC;1410.54;218;2340;2296
BKLK-13-10;BKLK-13-10RTGrabiQ;73269090;Z101038;1.05;PC;1927.13;280;3197;3136
BKLK-16-10;BKLK-16-10GrabiQ;73269090;Z101046;1.05;PC;3166.8;339;5254;5154
BKLK-18/20-10;BKLK-18/20-10GrabiQ;73269090;Z101095;1.05;PC;5275.49;368;8752;8586
BKLK-26-10;BKLK-26-10GrabiQ;73269090;Z101295;1.05;PC;16785.24;486;27847;27318
BKLK-32-8;BKLK-32-8Classic;73269090;Z101344;1.05;PC;21695.83;275;35993;35310
